2024-06-07 10:50:05 [INFO] Calibration started.
2024-06-07 10:50:05 [INFO] 加速度X: 0.95, Y: -1.81, Z: -166.31
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.2, 5.7, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 0.99, Y: -1.89, Z: -166.12
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.34, Y: -0.54, Z: -0.89
2024-06-07 10:50:18 [INFO] 磁力计X: -1.46, Y: -3.76, Z: -4.48
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.3, 5.9, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 0.96, Y: -1.82, Z: -166.15
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.33, Y: -0.59, Z: -0.9
2024-06-07 10:50:18 [INFO] 磁力计X: -1.47, Y: -3.77, Z: -4.47
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.3, 6.1, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1, Y: -1.82, Z: -165.97
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.34, Y: -0.66, Z: -1.21
2024-06-07 10:50:18 [INFO] 磁力计X: -1.46, Y: -3.78, Z: -4.48
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.4, 6.4, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.08, Y: -1.83, Z: -166.07
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.23, Y: -0.74, Z: -1.34
2024-06-07 10:50:18 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.48
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.5, 6.6, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.03, Y: -1.87, Z: -166.15
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.28, Y: -0.67, Z: -1.48
2024-06-07 10:50:18 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.46
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.3, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.5, 6.8, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.04, Y: -1.93, Z: -166.17
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.35, Y: -0.69, Z: -1.59
2024-06-07 10:50:18 [INFO] 磁力计X: -1.44, Y: -3.79, Z: -4.47
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.3, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.6, 7.0, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.07, Y: -1.99, Z: -166.27
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.35, Y: -0.74, Z: -1.68
2024-06-07 10:50:18 [INFO] 磁力计X: -1.44, Y: -3.78, Z: -4.48
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.3, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.7, 7.3, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.13, Y: -1.96, Z: -166.44
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.32, Y: -0.78, Z: -1.56
2024-06-07 10:50:18 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.47
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.0), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.7, 7.5, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.1, Y: -1.89, Z: -166.48
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.41, Y: -0.66, Z: -1.5
2024-06-07 10:50:18 [INFO] 磁力计X: -1.44, Y: -3.78, Z: -4.49
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.0), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.8, 7.8, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.12, Y: -1.88, Z: -166.59
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.42, Y: -0.81, Z: -1.48
2024-06-07 10:50:18 [INFO] 磁力计X: -1.43, Y: -3.78, Z: -4.49
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, -0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.8, 8.0, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.03, Y: -1.84, Z: -166.62
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.31, Y: -0.89, Z: -1.38
2024-06-07 10:50:18 [INFO] 磁力计X: -1.42, Y: -3.79, Z: -4.48
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, -0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (1.9, 8.3, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1, Y: -1.77, Z: -166.63
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.28, Y: -0.79, Z: -1.22
2024-06-07 10:50:18 [INFO] 磁力计X: -1.42, Y: -3.8, Z: -4.48
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, -0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (2.0, 8.5, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 0.95, Y: -1.79, Z: -166.57
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.18, Y: -0.59, Z: -1.09
2024-06-07 10:50:18 [INFO] 磁力计X: -1.43, Y: -3.79, Z: -4.47
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, -0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (2.1, 8.8, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.03, Y: -1.77, Z: -166.47
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.13, Y: -0.74, Z: -0.88
2024-06-07 10:50:18 [INFO] 磁力计X: -1.44, Y: -3.79, Z: -4.45
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, -0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (2.1, 9.1, 359.6)
2024-06-07 10:50:18 [INFO] 加速度X: 1.04, Y: -1.71, Z: -166.28
2024-06-07 10:50:18 [INFO] 陀螺仪X: 0.12, Y: -0.71, Z: -0.7
2024-06-07 10:50:18 [INFO] 磁力计X: -1.44, Y: -3.79, Z: -4.46
2024-06-07 10:50:18 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, 0.0), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:18 [INFO] Euler Angles: (2.2, 9.4, 359.6)
2024-06-07 10:50:19 [INFO] 加速度X: 1.14, Y: -1.73, Z: -166.2
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.12, Y: -0.58, Z: -0.82
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.47
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (2.4, 9.8, 359.6)
2024-06-07 10:50:19 [INFO] 加速度X: 1.14, Y: -1.74, Z: -166.09
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.19, Y: -0.8, Z: -0.78
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.46
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (2.5, 10.1, 359.6)
2024-06-07 10:50:19 [INFO] 加速度X: 1.11, Y: -1.74, Z: -165.98
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.3, Y: -0.98, Z: -1.04
2024-06-07 10:50:19 [INFO] 磁力计X: -1.44, Y: -3.78, Z: -4.45
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (2.6, 10.5, 359.6)
2024-06-07 10:50:19 [INFO] 加速度X: 1.03, Y: -1.75, Z: -165.9
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.32, Y: -0.75, Z: -1.35
2024-06-07 10:50:19 [INFO] 磁力计X: -1.44, Y: -3.79, Z: -4.46
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (2.7, 10.8, 359.6)
2024-06-07 10:50:19 [INFO] 加速度X: 0.9, Y: -1.78, Z: -165.88
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.34, Y: -0.81, Z: -1.42
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.45
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (2.8, 11.1, 359.6)
2024-06-07 10:50:19 [INFO] 加速度X: 0.78, Y: -1.78, Z: -165.94
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.38, Y: -0.68, Z: -1.32
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.77, Z: -4.46
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (2.9, 11.4, 359.6)
2024-06-07 10:50:19 [INFO] 加速度X: 0.78, Y: -1.85, Z: -166.04
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.38, Y: -0.58, Z: -1.46
2024-06-07 10:50:19 [INFO] 磁力计X: -1.46, Y: -3.78, Z: -4.49
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.0, 11.8, 359.6)
2024-06-07 10:50:19 [INFO] 加速度X: 0.76, Y: -1.85, Z: -166.12
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.28, Y: -0.41, Z: -1.36
2024-06-07 10:50:19 [INFO] 磁力计X: -1.46, Y: -3.78, Z: -4.51
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.2, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.1, 12.1, 359.7)
2024-06-07 10:50:19 [INFO] 加速度X: 0.77, Y: -1.85, Z: -166.16
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.29, Y: -0.41, Z: -1.18
2024-06-07 10:50:19 [INFO] 磁力计X: -1.46, Y: -3.77, Z: -4.52
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.2, 12.4, 359.7)
2024-06-07 10:50:19 [INFO] 加速度X: 0.86, Y: -1.97, Z: -166.18
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.25, Y: -0.32, Z: -1.03
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.53
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.3, 12.8, 359.7)
2024-06-07 10:50:19 [INFO] 加速度X: 0.92, Y: -1.98, Z: -166.21
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.23, Y: -0.42, Z: -1.1
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.77, Z: -4.52
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.5, 13.4, 359.7)
2024-06-07 10:50:19 [INFO] 加速度X: 0.9, Y: -1.96, Z: -166.19
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.19, Y: -0.26, Z: -0.98
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.77, Z: -4.51
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.3, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.6, 13.8, 359.7)
2024-06-07 10:50:19 [INFO] 加速度X: 0.9, Y: -1.98, Z: -166.06
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.27, Y: -0.41, Z: -0.96
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.5
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.4, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.7, 14.2, 359.7)
2024-06-07 10:50:19 [INFO] 加速度X: 0.88, Y: -2.08, Z: -165.99
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.3, Y: -0.5, Z: -0.98
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.5
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.4, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.8, 14.5, 359.8)
2024-06-07 10:50:19 [INFO] 加速度X: 0.82, Y: -2.04, Z: -166.02
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.31, Y: -0.47, Z: -0.99
2024-06-07 10:50:19 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.5
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.4, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (3.9, 15.0, 359.8)
2024-06-07 10:50:19 [INFO] 加速度X: 0.86, Y: -2.05, Z: -165.9
2024-06-07 10:50:19 [INFO] 陀螺仪X: 0.37, Y: -0.6, Z: -0.98
2024-06-07 10:50:19 [INFO] 磁力计X: -1.44, Y: -3.78, Z: -4.49
2024-06-07 10:50:19 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.4, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:19 [INFO] Euler Angles: (4.0, 15.4, 359.8)
2024-06-07 10:50:20 [INFO] 加速度X: 0.84, Y: -1.97, Z: -165.99
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.44, Y: -0.77, Z: -1.11
2024-06-07 10:50:20 [INFO] 磁力计X: -1.44, Y: -3.79, Z: -4.5
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.4, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (4.1, 16.0, 359.8)
2024-06-07 10:50:20 [INFO] 加速度X: 0.94, Y: -1.96, Z: -166.06
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.46, Y: -0.82, Z: -1.09
2024-06-07 10:50:20 [INFO] 磁力计X: -1.44, Y: -3.79, Z: -4.5
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.4, 0.3), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (4.2, 16.6, 359.9)
2024-06-07 10:50:20 [INFO] 加速度X: 1.05, Y: -1.96, Z: -166.14
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.42, Y: -0.93, Z: -1.03
2024-06-07 10:50:20 [INFO] 磁力计X: -1.44, Y: -3.79, Z: -4.48
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.3, 0.3), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (4.3, 17.0, 359.9)
2024-06-07 10:50:20 [INFO] 加速度X: 1.07, Y: -1.9, Z: -166.1
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.44, Y: -0.96, Z: -1.08
2024-06-07 10:50:20 [INFO] 磁力计X: -1.44, Y: -3.79, Z: -4.49
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.3), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (4.5, 17.5, 359.9)
2024-06-07 10:50:20 [INFO] 加速度X: 1.05, Y: -1.85, Z: -166.21
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.37, Y: -0.91, Z: -1.06
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.49
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.2, 0.3), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (4.6, 18.0, 360.0)
2024-06-07 10:50:20 [INFO] 加速度X: 1.04, Y: -1.92, Z: -166.15
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.29, Y: -0.85, Z: -1.07
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.48
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, 0.3), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (4.7, 18.5, 0.0)
2024-06-07 10:50:20 [INFO] 加速度X: 1.09, Y: -1.97, Z: -166.13
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.25, Y: -0.79, Z: -1.01
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.47
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, 0.3), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (4.8, 19.0, 0.1)
2024-06-07 10:50:20 [INFO] 加速度X: 1.01, Y: -1.94, Z: -166.24
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.25, Y: -0.7, Z: -1.19
2024-06-07 10:50:20 [INFO] 磁力计X: -1.44, Y: -3.78, Z: -4.48
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (4.9, 19.6, 0.1)
2024-06-07 10:50:20 [INFO] 加速度X: 1.12, Y: -1.95, Z: -166.32
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.17, Y: -0.7, Z: -1.28
2024-06-07 10:50:20 [INFO] 磁力计X: -1.44, Y: -3.78, Z: -4.46
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.1, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (5.1, 20.2, 0.1)
2024-06-07 10:50:20 [INFO] 加速度X: 1.12, Y: -1.93, Z: -166.23
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.16, Y: -0.71, Z: -1.29
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.45
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.0, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (5.2, 20.9, 0.2)
2024-06-07 10:50:20 [INFO] 加速度X: 1.13, Y: -1.99, Z: -166.28
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.21, Y: -0.82, Z: -1.26
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.77, Z: -4.45
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.0, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (5.4, 21.4, 0.2)
2024-06-07 10:50:20 [INFO] 加速度X: 1.02, Y: -1.98, Z: -166.37
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.22, Y: -0.95, Z: -1.19
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.45
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (0.0, 0.0, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (5.5, 22.0, 0.3)
2024-06-07 10:50:20 [INFO] 加速度X: 1.03, Y: -1.96, Z: -166.31
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.19, Y: -0.88, Z: -1.01
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.46
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.0, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (5.7, 22.7, 0.4)
2024-06-07 10:50:20 [INFO] 加速度X: 1, Y: -1.94, Z: -166.28
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.28, Y: -0.73, Z: -1.25
2024-06-07 10:50:20 [INFO] 磁力计X: -1.46, Y: -3.78, Z: -4.48
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (5.8, 23.4, 0.4)
2024-06-07 10:50:20 [INFO] 加速度X: 1.01, Y: -2.04, Z: -166.26
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.32, Y: -0.62, Z: -1.34
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.49
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (6.1, 24.5, 0.5)
2024-06-07 10:50:20 [INFO] 加速度X: 1.09, Y: -1.96, Z: -166.14
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.27, Y: -0.5, Z: -1.25
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.51
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.1, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (6.3, 25.3, 0.6)
2024-06-07 10:50:20 [INFO] 加速度X: 1.11, Y: -1.95, Z: -166.11
2024-06-07 10:50:20 [INFO] 陀螺仪X: 0.21, Y: -0.42, Z: -1.3
2024-06-07 10:50:20 [INFO] 磁力计X: -1.45, Y: -3.78, Z: -4.52
2024-06-07 10:50:20 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.2, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:20 [INFO] Euler Angles: (6.4, 26.1, 0.7)
2024-06-07 10:50:21 [INFO] 加速度X: 1.14, Y: -1.94, Z: -166.07
2024-06-07 10:50:21 [INFO] 陀螺仪X: 0.31, Y: -0.46, Z: -1.34
2024-06-07 10:50:21 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.52
2024-06-07 10:50:21 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.2, 0.0), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:21 [INFO] Euler Angles: (6.6, 26.8, 0.8)
2024-06-07 10:50:21 [INFO] 加速度X: 1.12, Y: -1.94, Z: -166.02
2024-06-07 10:50:21 [INFO] 陀螺仪X: 0.26, Y: -0.46, Z: -1.02
2024-06-07 10:50:21 [INFO] 磁力计X: -1.45, Y: -3.79, Z: -4.53
2024-06-07 10:50:21 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.2, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:21 [INFO] Euler Angles: (6.7, 27.5, 0.8)
2024-06-07 10:50:21 [INFO] 加速度X: 1.09, Y: -1.81, Z: -166.02
2024-06-07 10:50:21 [INFO] 陀螺仪X: 0.29, Y: -0.59, Z: -0.8
2024-06-07 10:50:21 [INFO] 磁力计X: -1.44, Y: -3.8, Z: -4.54
2024-06-07 10:50:21 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.2, 0.1), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:21 [INFO] Euler Angles: (6.9, 28.3, 0.9)
2024-06-07 10:50:21 [INFO] 加速度X: 1.07, Y: -1.8, Z: -166.03
2024-06-07 10:50:21 [INFO] 陀螺仪X: 0.3, Y: -0.67, Z: -0.84
2024-06-07 10:50:21 [INFO] 磁力计X: -1.46, Y: -3.8, Z: -4.53
2024-06-07 10:50:21 [INFO] ProcessData after accelData: (0.0, 0.0, 1.0), gyroData: (-0.1, 0.2, 0.2), magData: (0.0, 0.0, -4.5)
2024-06-07 10:50:21 [INFO] Euler Angles: (7.1, 29.1, 1.0)
2024-06-07 10:50:21 [INFO] 加速度X: 1.04, Y: -1.77, Z: -165.98
2024-06-07 10:50:21 [INFO] 陀螺仪X: 0.36, Y: -0.66, Z: -0.85
2024-06-07 10:50:21 [INFO] 磁力计X: -1.47, Y: -3.8, Z: -4.51
